Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
26-05-2015,330.0772705,718.4221191,546.5283813,1749.837524,435.4244995,147.416275,162.6158295,351.5020752,1094.737549,627.1025391,191.1255188,845.1360474,3270.639648,1658.250977,526.3499756,406.8849487,481.6834412,,2001.381226,125.9462967,741.7024536,257.0461426,163.5036621,34.36001968,812.1090088,399.2737732,75.99576569,687.7959595,929.3312988,573.9992676,3420.759033,75.34629822,6075.23877,143.0772552,75.37514496,419.7905579,,11387.53613,256.2209167,933.7540894,1093.810181,132.6734772,495.8531494,11.63153458,497.8727417,351.9956665,340.6967773,2816.108154,198.6501617
27-05-2015,324.0063477,714.4232178,559.6528931,1743.128296,428.4609375,152.4744415,165.7672729,358.6979675,1123.0896,629.0531006,195.2282867,837.9060669,3306.967529,1610.347534,527.3077393,406.0658875,486.7234192,,1995.599854,125.2429428,743.7399902,259.9096375,165.4303436,35.44720078,819.1071167,391.5560303,76.22361755,683.8901367,939.0932617,555.7074585,3416.582031,76.34143066,6304.800781,147.2919312,75.4541626,420.1228027,,11037.13086,259.5490417,915.6394043,1096.493164,132.5843201,470.0938721,11.46729088,426.9923706,353.5153809,323.7297058,2795.085205,196.5506897
28-05-2015,318.3656311,722.0449829,556.6018066,1736.005005,429.6847229,152.1760101,170.0939941,353.6520996,1157.277832,612.7821655,195.3811951,829.8955688,3252.844482,1577.299683,517.4575806,401.3970947,482.6210632,,2024.006348,123.414238,733.7680664,261.0301208,167.3829651,35.64487839,814.3465576,401.1236267,75.90464783,680.7059937,934.1262207,544.5050659,3404.648682,76.56889343,6300.47168,145.4729767,75.4541626,415.6144714,,10532.07422,259.8767395,896.1636353,1094.082397,129.196167,482.6496582,11.34673214,423.8818665,361.1612244,312.7598877,2826.377441,197.3335419
29-05-2015,309.6177368,740.5817871,567.0142212,1745.917603,409.517395,151.9024811,176.844101,373.4846497,1108.260254,618.9193726,199.3056641,835.4271851,3259.575195,1657.124023,536.43573,413.949646,492.5369873,,2064.932617,121.2103958,745.3442993,263.3125916,170.3250275,35.20506287,832.1035156,402.4265442,75.92119598,696.2043457,950.0324097,571.7496338,3475.148682,77.64931488,6027.210449,146.3380737,75.71761322,416.1839294,,10950.4375,260.3916016,906.7697754,1094.418213,130.3998566,479.959137,11.47952175,431.1138916,359.309082,333.1022339,2882.421631,199.8778381
01-06-2015,297.8582458,743.1223145,560.2824097,1762.237549,425.3821411,149.6842651,179.0490723,365.586731,1118.364136,630.0045776,199.6878967,838.6175537,3262.526123,1646.727783,532.4279175,398.6121521,485.8091431,,2098.343506,120.3663864,763.770752,262.6485901,172.9025726,35.06175232,840.6726685,407.3297119,75.33708191,692.9454346,979.3753052,571.7496338,3564.329346,78.78664398,5954.588379,143.7870331,75.40149689,428.1664429,,11032.25293,260.438446,823.751709,1097.541626,129.4190521,470.3928223,11.51971054,428.1588135,357.4094849,327.3159485,2911.581299,200.5361481
02-06-2015,295.5637207,714.3761597,535.7285767,1711.694214,416.1362305,149.7339935,176.1368408,366.9030762,1092.755981,610.2130127,195.4576874,832.1908569,3202.871094,1591.243042,516.0578003,390.175415,472.9630127,,2019.829712,115.5836258,739.4476929,252.7302551,165.9249878,34.50332642,806.586853,399.5422974,72.77266693,676.3028564,961.000061,556.5253296,3517.099854,78.4454422,6073.365723,142.1012115,75.08532715,426.4580078,,10920.00684,249.251358,807.8895874,1090.057617,125.5404968,465.3107605,11.24364185,427.225769,350.4284668,320.1132813,2819.4021,195.2874603
03-06-2015,284.186676,717.6694336,533.5977173,1688.55188,420.035614,150.8580322,174.56633,369.1846924,1093.844482,604.3610229,197.3689423,812.8417969,3160.735107,1595.272705,501.9641418,390.0115967,471.4393311,,1995.322876,114.3644638,720.9779053,245.4679108,161.6759796,33.49521637,802.2545166,401.9790344,72.88038635,669.6606445,949.572937,547.5499878,3467.345703,78.72977448,5523.183105,136.5778046,75.4541626,425.3665771,,10501.69336,240.9663849,790.6664429,1094.669067,122.4643936,455.2462158,11.05144215,425.6316223,349.1937561,325.4173584,2742.7229,194.1487732
04-06-2015,297.5236816,714.7524414,538.9250488,1671.968018,422.6967773,152.2108307,180.2867126,365.4112549,1123.808228,599.888855,198.0314941,832.3515015,3155.156494,1518.153809,508.1820679,385.2404175,475.846405,,1972.829956,113.7549133,713.3469238,244.9191895,160.188797,34.6416893,806.1106567,403.4011536,72.61109161,679.1387329,954.6260986,543.3462524,3462.618408,77.84835815,5360.26416,133.6940765,76.06012726,433.1255188,,10788.49316,241.1536255,780.4827881,1092.468262,122.8210526,449.6160583,10.76489258,433.3300781,343.3524475,337.8336792,2778.519531,196.6752625
05-06-2015,297.6192627,713.9998169,531.1762695,1657.268433,432.2535095,150.7137909,177.9985504,364.7092285,1180.011597,592.467041,206.5939178,822.6654663,3149.256348,1525.164795,502.2956848,380.4691467,474.3461304,,1995.864868,112.6764374,718.9399414,239.8536224,161.6228485,35.08645248,794.494812,400.1390686,72.6235199,674.835083,966.7709351,548.0043945,3451.052002,79.63961792,5366.646973,136.733017,76.34993744,430.7764587,,10871.71094,241.3408356,795.8287964,1090.014282,123.4897766,440.5479736,10.87147522,430.4139709,345.489502,331.5953979,2718.648926,197.7783813
08-06-2015,288.8713379,703.8373413,536.2129517,1676.641602,434.39505,149.3808899,175.3671722,360.2775269,1151.485352,584.9024048,204.3513794,811.7860718,3141.372314,1515.588745,501.9199524,376.3532104,470.4547424,,1951.730591,110.8477402,704.3287964,239.0515747,161.6493988,34.68123245,772.8341675,397.8317261,72.06837463,673.0936279,963.986084,548.2543335,3418.050781,78.72977448,4971.530762,135.934494,77.00856018,420.1939087,,10617.27246,238.6727905,778.6057739,1090.69104,120.2353516,434.0707703,10.56220913,428.1199951,335.2316895,322.2228699,2722.136475,197.4936829
09-06-2015,293.0780029,692.2635498,541.1526489,1651.388794,445.0444336,155.4834137,176.6880951,357.9959412,1131.299316,563.255249,204.5297546,808.8480225,3062.862305,1500.351563,507.3569946,373.2610779,469.7045898,,1935.702148,112.6295471,710.8322754,242.3863831,159.6576843,34.5626297,770.4539185,396.2503357,72.66081238,662.1975708,957.1815796,547.7089233,3389.410156,79.04252625,5324.466309,133.7384033,77.64087677,419.3634338,,10529.46777,241.1536255,760.866333,1084.005127,122.6427383,438.505127,10.64957333,420.3049316,341.5003662,311.2530823,2722.621094,193.419281
10-06-2015,299.1967468,695.5099487,546.7705078,1698.464844,442.2133484,154.2996979,175.5440063,364.226532,1131.190186,564.0163574,206.3645782,813.0942383,3104.076904,1542.787476,508.3589172,386.0184631,476.1510925,,1947.316772,112.8171158,711.4393311,246.9454041,159.9232178,34.24636459,780.355835,403.092865,73.96166229,664.0135498,979.6624756,554.6622314,3435.53833,79.61117554,5410.166504,135.468689,77.53549194,429.8511047,,10404.08203,243.9620819,772.5516968,1100.550659,121.7957001,445.032196,10.69325447,432.5913086,346.3918152,313.8749695,2717.001709,200.2514954
11-06-2015,290.8791504,666.5753784,529.5780029,1668.613647,453.1006775,153.1707153,175.2319794,360.2775269,1133.498291,546.5083618,203.9181976,809.215332,3054.42627,1512.24292,495.7977905,374.6536255,468.9310303,,1938.993286,111.7855301,708.1876831,243.5683746,157.772171,33.58910751,757.0289307,397.3543091,72.3459549,637.2958374,962.493103,539.7105103,3397.763672,77.64931488,5503.320801,133.5387726,76.92953491,416.2550964,,10419.24805,237.7834473,769.2197266,1088.088501,119.8341064,428.6897583,10.43815422,433.563385,335.9440613,305.3161011,2617.313965,194.3088531
12-06-2015,298.3362732,663.987793,534.1304932,1723.453857,454.1835938,149.3261871,174.212677,364.0071716,1134.739502,553.4545288,201.8795166,809.9039307,3058.852051,1526.252441,494.3904724,367.0974426,473.1271667,,1938.489502,109.4879227,706.2799072,249.8580322,158.0377197,34.67134857,771.9772949,392.8588867,69.8644104,652.3214722,951.7550049,542.1419067,3430.260498,77.62090302,5434.135254,133.272583,76.61338806,422.2820129,,10240.30078,237.7366333,763.5880737,1060.370972,114.2614822,420.3192444,10.39796543,428.8198853,330.482666,315.8640137,2662.701416,191.213028
15-06-2015,296.4242249,657.3070068,532.774353,1758.167114,457.9567261,149.1321869,173.3806305,362.9979858,1142.426636,557.3081665,200.9620972,810.1335449,3061.663086,1580.91272,493.6390991,371.8891296,471.2752075,,1940.425537,107.1903152,712.5665283,252.6019135,158.5422821,34.91843796,756.5053101,399.9970093,69.79399109,641.6741943,958.0428467,554.5713501,3458.349609,77.25128174,5316.163086,134.8475494,74.40033722,427.9291687,,10132.20996,234.2728577,786.255127,1059.947998,115.1085205,424.8532715,10.37874794,430.8417358,326.9684143,309.8668213,2626.178467,192.4762878
16-06-2015,299.4358215,663.3291016,533.8398438,1802.454224,456.4853516,148.7094574,170.6764374,363.5683594,1137.417969,561.7327271,202.5165863,813.3927002,3030.315186,1618.130371,496.6523743,371.1723633,472.7755127,,1969.190308,107.8467789,724.0126953,255.0080261,158.7813263,35.26435471,782.2125244,403.5913086,69.59513855,641.4005737,963.2109985,560.3200684,3478.72876,78.27484894,5164.043945,135.0693359,75.92839813,428.973175,,9879.897461,238.3451385,788.5077515,1062.994629,114.7518768,431.2806091,10.28963566,428.8198853,329.7229004,312.9407043,2659.068359,192.2627563
17-06-2015,297.3324585,668.6925659,531.9995117,1788.05603,463.8713989,149.2366333,168.5858612,370.5887451,1201.330078,583.1896362,202.8988037,824.5706177,3086.189209,1691.539795,496.0113831,371.1723633,471.0407715,,1953.008057,111.175972,747.512146,254.417038,159.9232178,34.75536728,779.0229492,402.1172791,71.88195038,644.3361206,982.4187622,569.6818237,3496.307861,77.90522766,5212.475586,135.7570038,74.7164917,441.9047546,,10256.14551,238.8132324,792.0744629,1063.756836,118.0063019,432.1774902,10.66005516,427.0313416,336.1814575,320.8365479,2709.251465,194.4867859
18-06-2015,297.3324585,685.9120483,532.774353,1806.147339,476.1766663,150.9425659,173.4430389,374.2305298,1169.058594,577.62323,201.0895081,844.1719971,3114.080566,1709.670776,496.0481567,374.2235413,478.0264282,,1956.105225,112.5357742,747.9888916,256.1056213,160.3481293,37.01374435,786.0209961,404.6413269,73.26150513,650.9329834,986.0365601,569.8636475,3544.363037,77.67776489,5429.180664,138.7960205,74.79553223,464.5647278,,10338.44727,241.6217041,803.4781494,1070.633301,118.2291946,443.8862305,10.61287785,420.8493042,340.7880249,316.4667053,2711.334229,197.8851013
19-06-2015,291.2137451,696.3096924,534.2272339,1815.004883,500.9572144,150.9624481,173.8278809,380.8560791,1178.269531,577.2426758,200.6308289,838.2733765,3120.811523,1705.242188,498.6488342,376.0459595,483.1368103,,1975.578613,113.2860184,751.581665,257.1186829,161.9945984,37.79948425,794.7329102,401.9758911,75.0429306,661.2640991,985.4334106,593.3135986,3614.358398,77.36499786,5607.144531,141.5910034,73.76804352,472.9643555,,10493.62695,243.540802,793.9985352,1078.884644,119.25457,431.5297241,10.6565609,423.143219,340.2181091,314.3270264,2715.258057,199.8244476
22-06-2015,297.380249,703.5551758,554.1802979,1828.046265,523.1251831,150.8978119,176.0119934,372.5193481,1212.348755,583.760498,203.7142944,830.5153198,3158.751953,1701.708008,500.7779541,381.5134888,490.9429626,,1998.885254,113.6611252,765.3831177,265.983429,164.8627014,37.84889984,799.0649414,413.4856873,74.99321747,676.0761108,994.8510132,596.244873,3654.106689,77.90522766,5621.070313,141.2582855,74.45301819,470.6153259,,10640.07031,249.0173187,804.276123,1096.636719,120.3690796,438.9535828,10.85575008,428.8198853,347.8640137,329.2146301,2716.46875,199.3440704
23-06-2015,302.1605225,711.8353882,553.3569946,1819.942627,516.5986328,151.7532501,179.0698853,377.6091614,1192.750488,599.7935791,211.7160797,837.7224731,3174.841797,1690.478638,505.9572144,379.8343201,493.2636719,,1949.213379,114.0362473,767.3546143,264.6748352,167.066925,39.33637238,793.6855469,404.0153809,75.23763275,687.3032837,1014.403076,607.1970825,3687.612061,79.18470001,5470.424316,141.4801331,73.45188904,472.1813049,,10561.77734,250.6555634,805.0270386,1089.485107,119.3437271,434.4693909,10.93961811,430.4917603,339.3158264,337.2008667,2805.5,198.3476868
24-06-2015,297.8582458,713.2078247,553.5506592,1803.584595,510.2468872,149.3957977,176.4800568,372.9142761,1172.694824,591.6106567,210.1361237,833.131958,3166.728027,1677.035278,501.0210571,384.1960144,490.3100281,,1952.001221,109.9568253,785.6248779,268.2628479,166.5889282,38.5308609,804.0635986,401.874939,74.00308228,688.9712524,1006.766174,591.859314,3680.406006,77.79150391,5359.951172,141.0364685,73.68901825,470.2356262,,10551.29492,245.6003418,817.6039429,1087.665527,118.7641678,429.0883484,10.64258289,424.0375366,338.6984558,326.3516235,2763.309814,201.1944733
25-06-2015,298.8143616,709.9428711,552.1461792,1887.785889,522.9892578,150.3208923,178.5498199,374.4499512,1173.108643,581.1439209,209.6519165,837.2174683,3213.658936,1708.622803,501.8389587,379.2814331,499.3116455,,1976.082153,110.6601791,773.9706421,265.7723389,165.8984375,38.39743805,825.6290894,399.9970093,75.19621277,700.322937,1039.210083,590.7004395,3700.784912,77.10910034,5210.286621,138.8404083,74.45301819,476.7132874,,10655.08887,247.8939362,812.9110718,1079.075195,120.9932327,430.882019,10.57793522,411.9843445,335.1367493,336.2967529,2772.658691,196.4795227
26-06-2015,297.5236816,709.9902344,547.7391357,1918.315552,527.9278564,149.2664948,179.319458,366.7714539,1195.015259,589.279541,209.6774139,840.7752075,3254.826904,1715.458496,500.5570374,392.0388489,498.3036804,,1966.093384,109.722374,778.0890503,263.1551208,163.5614624,38.00209808,827.7714233,405.9740601,73.94508362,687.2286377,1022.528442,592.65448,3736.080811,78.30327606,5318.930664,138.9513092,73.29381561,474.886261,,10656.2002,248.2684174,813.9434814,1097.186523,119.3437271,436.0637817,10.43640709,405.7633057,342.0702515,336.9597778,2823.713379,198.792511
29-06-2015,293.173584,697.1673584,545.0270996,1928.907104,529.8314209,150.6541138,181.3580322,363.2173462,1176.048462,581.3342285,207.7916565,841.4406738,3246.574707,1692.359497,496.888092,380.2234802,495.3968506,,1963.422119,105.830513,788.9987183,262.7330017,164.6237335,38.02680206,818.4406738,399.875885,72.20508575,681.3286743,1028.184814,583.5882568,3665.718994,78.84348297,5419.717773,137.110199,73.50458527,470.211853,,10744.58887,243.0727081,797.3773193,1097.22876,115.5097351,426.746582,10.35428429,375.8638,340.8355408,324.3625488,2814.21875,196.5684814
30-06-2015,294.3686829,714.8165283,541.3949585,1916.167236,528.6708984,152.3998413,182.9181061,368.6142578,1203.31189,585.5685425,214.6976318,862.9473267,3281.888428,1717.655273,507.23172,376.6808167,500.3196411,,1953.93689,104.9396057,803.2819214,260.0313416,167.3856049,38.09104156,830.9133301,397.5334778,72.27136993,689.967041,1023.734619,582.7702026,3693.303955,78.27484894,5670.705566,137.3541718,73.29381561,474.6015015,,10955.11914,245.9748077,820.8890381,1079.477051,117.8725433,432.625885,10.64433098,371.5479431,347.9115295,322.8256226,2900.004639,194.5401917
01-07-2015,297.6192627,719.973938,560.4761353,1904.332275,533.993103,154.9363251,184.7070618,372.4754944,1189.636719,604.1231689,216.863739,856.5205078,3294.935303,1784.799072,518.1428223,386.6328125,502.7576294,,1951.691528,106.0180817,804.684082,263.5772705,166.5623627,38.70876694,833.6268311,402.803833,73.86636353,701.1445313,1040.329956,585.3378906,3700.96875,78.64447784,5485.245117,139.2618256,75.00630951,477.235321,,11004.96387,250.6555634,819.4810791,1097.313599,120.8594894,442.9395447,10.72645187,378.0411682,343.7323914,329.8173523,2962.491455,196.6930237
02-07-2015,302.1605225,721.9613037,565.6580811,1934.447388,529.3702393,159.3826752,187.2136383,380.1101379,1196.038574,595.9874878,216.1247101,850.5300293,3271.054688,1864.19397,511.3059082,390.9125671,499.8526306,,1957.65332,104.1424866,809.1968994,264.2526245,167.3325043,40.75959015,828.1045532,399.0075684,73.42308807,714.637146,1033.812256,596.9036865,3665.810547,78.27484894,5571.972656,137.5316162,74.55841827,479.703064,,10769.26855,250.7492065,817.6039429,1090.818237,122.2414932,434.867981,10.63559341,372.714386,337.4161987,330.84198,2962.249023,197.7605743
03-07-2015,306.7017212,731.2355957,567.546936,1950.880737,540.1020508,167.3105621,187.806488,381.8214111,1206.687256,600.9355469,212.7864075,853.421936,3307.981689,1778.068604,516.7061768,395.171936,507.4339905,,1995.090698,103.7204666,810.1169434,265.5612183,167.6246185,41.23399734,850.7174683,399.9364319,71.99794769,711.4008789,1037.803223,596.5402222,3670.859131,78.95721436,5503.769043,137.1766815,74.55841827,477.9708557,,10553.56738,252.2001801,817.5101929,1101.883667,121.3498764,431.6293945,10.52551556,366.7267761,339.3632813,329.9378357,2968.982422,195.5543213
06-07-2015,306.0325317,741.5032349,565.8518677,1956.421265,540.4078369,171.0158844,193.6309357,380.0662842,1213.197998,622.0118408,213.9331512,875.571106,3426.875977,1783.216309,524.6628418,397.2401733,511.8033752,,2023.546143,102.2668839,812.7019043,266.0678101,169.1117706,42.14328003,856.239563,397.1094055,73.9532547,718.894043,1042.827759,600.6757202,3660.807617,78.47389984,5463.683105,136.7552338,73.76804352,481.9333801,,10702.23047,253.5108643,824.9250488,1114.324951,120.3690796,429.5865784,10.44863701,361.2444763,337.986145,336.6885071,3005.408203,195.7322388
07-07-2015,318.4133911,780.3503418,567.7890015,1962.715576,539.8009644,175.6661224,193.9429169,378.9693298,1214.003906,615.1608276,218.5966034,876.5123291,3448.313477,1785.693726,526.5194702,383.4588623,513.3857422,,1985.102417,100.4850693,809.9855347,263.9149475,168.5540771,42.21246338,855.9064331,395.9786987,73.55464935,709.7828369,1040.128662,598.8805542,3646.303711,76.45515442,5432.037109,135.2911987,73.03035736,476.096405,,10609.20801,255.4767914,830.9788818,1107.109985,123.2222824,430.0349731,10.420681,366.571167,342.9250793,333.2528992,3062.809082,197.0666809
08-07-2015,306.5583801,759.1998291,558.5389404,1938.405029,507.5469666,174.9847565,190.5627136,377.6091614,1215.920044,614.8755493,212.6080322,866.6425781,3430.702881,1796.216919,517.1481323,382.1074829,504.8831787,,1974.378662,95.51473236,812.8771973,259.6514282,166.2171173,42.4348526,849.670166,386.6900635,71.23008728,704.1068726,1037.315063,581.315918,3625.05249,75.63062286,5352.631348,134.4038849,72.71421814,472.9406433,,10718.26465,250.2811127,817.791626,1098.159668,120.2799072,403.5284119,9.894753456,365.7157898,337.1312866,321.43927,3018.002686,196.6930237
09-07-2015,301.3000793,754.1842041,558.1972046,1930.563354,489.3663025,170.1406555,180.2763214,380.7683105,1229.856689,610.0702515,212.6080322,855.3270874,3441.029297,1810.129883,518.164917,375.7389221,507.3395386,,2016.848877,97.53099823,807.5319214,261.2977295,164.9689789,41.3526001,850.2414551,378.8148804,70.40769196,702.2149658,1061.69104,574.4309692,3612.797607,74.55018616,5383.028809,132.5184021,72.18728638,468.5747375,,10727.44141,250.6555634,818.8241577,1067.437866,119.432869,396.4034729,9.802150726,368.8262939,341.6428833,311.4941101,3006.183594,193.8996582
10-07-2015,303.1643982,752.6227417,564.4460449,1896.392212,489.692749,171.778595,183.4173584,367.9561157,1236.454712,616.5881958,214.03508,861.3865356,3476.672119,1820.990601,529.930603,379.0971069,515.2279663,,1991.141602,98.09368134,788.8672485,264.3792725,164.5971832,41.54039383,852.0980225,378.6129456,69.64403534,706.3971558,1077.482422,567.8639526,3611.650391,73.8393631,5323.617188,130.388855,73.05670166,475.4082947,,10598.48145,253.2767944,846.18396,1047.062622,119.9678574,400.4891052,9.816127777,368.5930176,337.9385376,312.6393738,3032.098389,195.2340546
13-07-2015,307.2754211,773.7734375,568.2051392,1919.493286,496.5781555,172.1221161,189.1481934,371.8173218,1239.307373,629.1959839,214.03508,863.9112549,3483.763428,1855.638916,535.1759644,393.5132751,517.7786865,,2013.325562,100.0161667,798.024292,267.1231384,167.0935059,41.97526169,879.7094727,383.7217102,70.05525208,711.9733887,1066.744385,576.0669556,3704.227539,75.68749237,5316.564941,128.9248199,73.76804352,477.875946,,10805.2998,256.225708,859.2773438,1061.958008,121.9740143,400.6884155,9.940182686,369.9926758,339.3632813,314.2064209,3065.037354,199.1483612
14-07-2015,302.0170898,778.5524292,570.1091309,1920.915649,495.3014221,173.0978851,192.8196716,370.5887451,1233.079468,633.6679077,221.2723694,867.0328369,3497.48291,1821.766724,534.1740723,391.0968933,515.7474976,,2043.135864,98.09368134,812.5707397,264.6325684,165.8718719,43.37377548,879.8045044,392.2430115,69.74055481,707.6916504,1066.657959,577.1348877,3718.36377,75.68749237,5314.422363,128.525528,73.87342834,473.5101013,,10712.71094,251.0768585,862.9376831,1057.704956,122.1969223,384.5950928,9.82486248,370.8481445,341.7852783,314.9297485,3040.042969,201.1944733
15-07-2015,305.6022949,792.8892822,570.2067871,1946.70752,502.6594238,176.0302429,190.8851013,371.1591797,1233.776489,638.0925293,222.546524,865.793396,3536.462646,1816.895386,543.1915894,388.3120422,518.0385132,,2058.273682,98.98459625,814.0601807,265.6455994,166.7747955,42.77582932,882.7562256,397.3922119,69.1992569,709.2849121,1073.462769,585.3378906,3811.538086,75.71592712,5327.633789,129.1910095,73.63632202,479.8453979,,10862.24121,250.9364166,872.6521606,1077.276733,123.1777115,392.915741,9.79865551,373.2199097,333.1420898,317.491333,3100.155762,205.5891418
16-07-2015,312.5336609,802.5419922,594.2744141,1957.162964,511.542572,173.3318939,195.1181946,372.651001,1237.783203,646.8466187,223.3874817,875.9153442,3584.202881,1848.50061,541.4602661,391.7521973,526.5410156,,2051.34375,100.0630646,820.9389648,267.7141113,168.8727417,43.68016434,887.6594849,399.4315796,72.87491608,738.1123047,1072.687622,585.7277832,3835.404785,76.59732056,5379.054688,129.368454,73.55728149,485.8009949,,11181.73535,254.8214874,883.539856,1074.927979,123.0439606,393.8624573,9.812632561,382.4346924,333.0471497,326.4364929,3075.936279,204.7173309
17-07-2015,314.8282166,781.107666,587.8791504,1944.554932,504.7157898,171.2459106,195.4614563,373.7040405,1253.614014,651.9849854,219.2336731,906.6259766,3593.98291,1850.421143,544.7240601,391.2810974,524.5806885,,2051.420898,100.5319519,809.9418335,268.0095825,171.1831665,43.38859558,891.0394897,404.6009521,72.02732849,730.0466919,1074.726074,594.7876587,3849.036377,77.08068085,5426.458984,129.9008331,74.40033722,484.8518982,,11289.54102,253.7917328,889.4528809,1085.168701,123.9355927,396.6526184,9.926205635,390.4830933,333.6207581,324.9152527,3122.970703,202.2442017
20-07-2015,314.3501892,806.5640869,585.7311401,1938.020386,503.9994812,169.5979919,200.4017792,376.8632507,1255.116577,649.9866943,216.8382721,899.3500977,3643.298584,1863.347534,555.3623657,387.6976624,526.8007813,,2061.099365,102.5951157,800.1273193,266.6166077,170.2271729,43.99150467,902.0841064,404.3586426,71.50702667,733.4820557,1072.256958,602.9530029,3833.477051,77.16596985,5419.717773,129.4793549,73.87342834,486.2993469,,11021.43555,250.3747711,889.7814941,1093.756592,126.3875504,389.3782349,9.908732414,389.4332581,329.9877319,332.6129456,3249.154785,204.8562469
21-07-2015,308.470459,772.2593384,570.8413696,1954.933594,497.6891479,167.89534,198.0720062,390.7285156,1252.17688,630.3852539,218.4691772,893.565979,3571.827393,1872.143188,540.8487549,399.2264709,518.6762085,,2080.727783,101.3759689,781.0245361,262.9440002,166.4561462,43.35400772,893.4199219,449.3479919,70.16014099,717.5995483,1059.422974,595.7051392,3812.18042,77.10910034,5417.441895,124.7767029,73.76804352,478.2556152,,10877.11719,247.4258423,755.7980347,1086.22876,122.5981369,387.7340393,9.599466324,396.1208496,324.8249512,330.4222717,3123.260986,207.7385101
22-07-2015,310.2391968,798.046875,575.918457,2013.321045,500.0817261,166.9793243,202.2011261,385.5948486,1244.228638,641.8986816,220.3549957,892.2805786,3566.821777,1851.214844,550.8314209,402.6052246,526.399292,,2099.117432,101.0008621,806.6117554,267.4607849,167.0403442,44.258358,911.0817261,445.5114441,72.09026337,725.5656738,1064.87793,615.7285767,3847.338623,78.21797943,5347.898438,126.3738403,75.24341583,498.4716492,,10394.22949,251.4045258,783.2984619,1072.086182,124.3813782,388.1824341,9.79865551,396.704071,323.1518555,332.3391113,3156.441895,210.6207581
23-07-2015,316.7881775,801.0753174,569.9625854,1913.49707,500.9491272,172.2167053,201.8371429,379.8908081,1241.245239,640.5665894,219.9217529,907.4292603,3627.678223,1801.09729,545.2250366,397.2810364,523.3289185,,2104.228271,101.9386444,792.3724365,264.1681824,167.3590546,44.9353714,904.3215942,443.4314575,72.12802887,717.3007813,1051.441284,623.3665161,3886.718994,78.67288971,5410.210449,125.930191,74.95361328,496.0513916,,10501.83887,252.8087006,777.9486694,1055.355957,125.5850754,399.94104,9.708725929,393.4778137,322.2435303,329.3878174,3138.034668,212.2240143
24-07-2015,309.6655579,803.440979,566.7406616,1919.877686,503.8630676,171.947876,200.8490143,380.7683105,1260.865479,645.229126,217.1440125,897.7891846,3623.50708,1763.883667,541.1877441,390.1550293,523.3053589,,2121.881836,102.548233,794.6069336,253.7838593,167.066925,45.21211624,910.0819092,439.2314148,70.94895935,721.6324463,1034.960815,609.9714966,3886.857178,78.47389984,5386.555176,125.4865112,74.84822845,486.4416809,,10576.74902,246.4428864,784.84729,1062.375,125.5404968,388.8800049,9.534263611,402.1335144,325.1596069,326.4669189,3104.369873,204.1897278
27-07-2015,300.1528015,807.3684082,542.6727295,1928.833618,509.5253906,170.9173279,198.5400848,366.7714539,1284.032471,642.6124268,215.8953705,875.1350098,3573.403564,1696.71814,542.4915771,383.7864075,517.6370239,,2017.080933,97.9061203,788.7358398,245.763382,165.5266418,45.03914642,893.3722534,430.2255249,68.30554199,711.9733887,1001.081177,603.6640625,3835.359375,76.31300354,5589.647949,120.4511032,73.97881317,477.092926,,10418.62109,241.9493408,773.1148682,1058.939575,122.6427383,376.124939,9.019870758,408.8219604,321.1440735,326.6799011,3036.264404,202.3523102
28-07-2015,299.6748047,790.3341675,547.9940186,1908.077026,520.357605,172.2814026,196.5638733,359.7948914,1303.323486,639.3297119,214.4937897,879.105896,3475.374512,1709.999878,541.607605,378.1551819,523.6124268,,1960.13147,98.93769836,792.8104858,240.6134338,165.2876434,44.08045197,904.3692017,429.236084,67.95307922,726.312561,1010.039001,602.7695313,3852.66333,77.93364716,5528.095215,119.7190399,74.47938538,479.4182129,,10435.04199,242.6514587,769.7828369,1061.060059,122.5535583,368.8007202,8.965913773,411.9694824,326.1156616,320.1688232,3030.064209,200.5508728
29-07-2015,300.869873,801.4063721,553.8035278,1920.261841,530.1228027,180.5856018,197.4687653,366.5081787,1299.907715,646.6087646,214.1369934,876.0302734,3441.307617,1687.799683,538.793335,389.6224976,523.5415039,,1989.825806,99.9223938,787.9472046,244.2015076,161.463501,44.28800201,907.9395752,438.3430481,68.23001862,722.8771362,1028.041382,603.4805908,3923.117432,77.05223846,5492.563965,119.6746826,73.76804352,472.6558228,,10677.93457,237.4089966,778.793396,1063.053345,123.6235199,375.1284485,9.012675285,413.5432129,323.6776428,320.5035095,3038.5896,203.505188
