Date,c,rsi,target_position,executed_position,return,strategy_return,strategy_equity,buy_hold_equity,order_action,order_reason
2017-10-30,10363.650390625,69.62103592012286,-1,-1.0,0.00393300300838062,-0.00393300300838062,0.8046137762024526,1.2670273721651701,,
2017-10-31,10335.2998046875,66.52686289336529,-1,-1.0,-0.002735579151063039,0.002735579151063039,0.8068148608732901,1.263561318502049,,
2017-11-01,10440.5,71.57512473602186,-1,-1.0,0.010178727013297362,-0.010178727013297362,0.7986025126541895,1.2764227642276433,,
2017-11-02,10423.7998046875,69.7760810163158,-1,-1.0,-0.0015995589591015769,0.0015995589591015769,0.7998799244580665,1.274381050759522,,
2017-11-03,10452.5,71.1195615303143,-1,-1.0,0.0027533333189682097,-0.0027533333189682097,0.7976775884108824,1.2778898465676398,,
2017-11-06,10451.7998046875,71.0365990387692,-1,-1.0,-6.698831021290097e-05,6.698831021290097e-05,0.7977310234846248,1.27780424288618,,
2017-11-07,10350.150390625,60.07963224433209,-1,-1.0,-0.009725541625559164,0.009725541625559164,0.8054893897595243,1.2653769045326744,,
2017-11-08,10303.150390625,55.79438081327753,-1,-1.0,-0.004540996818999998,0.004540996818999998,0.8091471145161606,1.2596308320343554,,
2017-11-09,10308.9501953125,56.20945865616597,-1,-1.0,0.0005629156585715833,-0.0005629156585715833,0.8086916329353114,1.260339897953727,,
2017-11-10,10321.75,57.16537890269896,-1,-1.0,0.0012416205767800115,-0.0012416205767800115,0.8076875447635892,1.2619047619047632,,
2017-11-13,10224.9501953125,48.53631022494229,-1,-1.0,-0.009378235734008311,0.009378235734008311,0.8152622289578044,1.2500703215737528,,
2017-11-14,10186.599609375,45.59951752064507,-1,-1.0,-0.0037506868204679744,0.0037506868204679744,0.8183200222551819,1.245381699293968,,
2017-11-15,10118.0498046875,40.84247053838832,-1,-1.0,-0.00672940994209803,0.00672940994209803,0.8238268331487637,1.2370010153050321,,
2017-11-16,10214.75,48.9353547251776,-1,-1.0,0.009557197007243445,-0.009557197007243445,0.8159533578045075,1.2488232777064625,,
2017-11-17,10283.599609375,53.783232645233504,-1,-1.0,0.006740214824151325,-0.006740214824151325,0.8104536568864175,1.2572406148756048,,
2017-11-20,10298.75,54.80012646614843,-1,-1.0,0.0014732575363192169,-0.0014732575363192169,0.8092596499285721,1.2590928540864368,,
2017-11-21,10326.900390625,56.706231011770235,-1,-1.0,0.0027333793542905216,-0.0027333793542905216,0.807047636309197,1.2625344324989314,,
2017-11-22,10342.2998046875,57.75572938004332,-1,-1.0,0.00149119420929833,-0.00149119420929833,0.8058441715473048,1.2644171165337135,,
2017-11-23,10348.75,58.212664359709635,-1,-1.0,0.0006236712756650942,-0.0006236712756650942,0.8053415896848486,1.2652056971697547,,
2017-11-24,10389.7001953125,61.090154792458634,-1,-1.0,0.003957018510689636,-0.003957018510689636,0.8021548381070375,1.2702121395332855,,
2017-11-27,10399.5498046875,61.772019597659515,-1,-1.0,0.000948016707878141,-0.000948016707878141,0.8013943819182067,1.2714163218641126,,
2017-11-28,10370.25,58.48849968500864,-1,-1.0,-0.0028174108723719726,0.0028174108723719726,0.8036522391628809,1.2678342196955814,,
2017-11-29,10361.2998046875,57.483323491808626,-1,-1.0,-0.0008630645657047298,0.0008630645657047298,0.8043458429336515,1.2667399969053743,,
2017-11-30,10226.5498046875,44.95640543221107,-1,-1.0,-0.013005125084696312,0.013005125084696312,0.8148064612323591,1.2502658847958321,,
2017-12-01,10121.7998046875,38.02013573417101,-1,-1.0,-0.010242946252702612,0.010242946252702612,0.8231524800211171,1.2374594785362807,,
2017-12-04,10127.75,38.59965394001787,-1,-1.0,0.0005878594150563465,-0.0005878594150563465,0.8226685820857097,1.238186930741489,,
2017-12-05,10118.25,37.98892218401054,-1,-1.0,-0.0009380168349337747,0.0009380168349337747,0.8234402590652772,1.2370254905556586,,
2017-12-06,10044.099609375,33.529589722462305,-1,-1.0,-0.007328380957675518,0.007328380957675518,0.8294747429795944,1.2279600965065112,,
2017-12-07,10166.7001953125,45.021003757511174,-1,-1.0,0.012206229598028528,-0.012206229598028528,0.8193499838210199,1.2429488593816869,,
2017-12-08,10265.650390625,52.20313473708407,-1,-1.0,0.009732773998600175,-0.009732773998600175,0.8113754356027332,1.2550461997218667,,
2017-12-11,10322.25,55.76292476000907,-1,-1.0,0.0055134947345070184,-0.0055134947345070184,0.8069019214108292,1.2619658903355964,,
2017-12-12,10240.150390625,49.951461377573644,-1,-1.0,-0.007953654423696332,0.007953654423696332,0.8133197404475474,1.2519286497493747,,
2017-12-13,10192.9501953125,46.9237133969428,-1,-1.0,-0.004609326378225087,0.004609326378225087,0.8170685965811235,1.246158102000429,,
2017-12-14,10252.099609375,50.93714337304231,-1,-1.0,0.005802972930222028,-0.005802972930222028,0.8123271696330288,1.2533895237331145,,
2017-12-15,10333.25,55.867706346728106,-1,-1.0,0.007915489872025061,-0.007915489872025061,0.8058972021490277,1.2633107158139263,,
2017-12-18,10388.75,58.90912444648382,-1,-1.0,0.005371011056540809,-0.005371011056540809,0.80156871936585,1.2700959716364093,,
2017-12-19,10463.2001953125,62.62965032833475,-1,-1.0,0.007166424768379365,-0.007166424768379365,0.7958243374418283,1.2791980188657632,,
2017-12-20,10444.2001953125,61.10897542004766,-1,-1.0,-0.001815888030940238,0.001815888030940238,0.7972694653309199,1.2768751384941024,,
2017-12-21,10440.2998046875,60.78270656867385,-1,-1.0,-0.00037345038892977467,0.00037345038892977467,0.7975672059228297,1.276398288977017,,
2017-12-22,10493.0,63.60982233120068,-1,-1.0,0.0050477664720738336,-0.0050477664720738336,0.7935412729215469,1.2828412494651276,,
2017-12-26,10531.5,65.5629264701492,-1,-1.0,0.003669112741827796,-0.003669112741827796,0.7906296805259042,1.2875481386392824,,
2017-12-27,10490.75,61.78317689139803,-1,-1.0,-0.003869344347908643,0.003869344347908643,0.793688899011536,1.2825661715263783,,
2017-12-28,10477.900390625,60.59685705593855,-1,-1.0,-0.0012248513571480046,0.0012248513571480046,0.7946610499366437,1.2809952186105522,,
2017-12-29,10530.7001953125,63.68268929181113,-1,-1.0,0.005039158869532878,-0.005039158869532878,0.7906566266585832,1.2874503570282427,,
2018-01-02,10442.2001953125,55.79527731029253,-1,-1.0,-0.008403999578242116,0.008403999578242116,0.7973013046155563,1.2766306247707697,,
2018-01-03,10443.2001953125,55.861799902245146,-1,-1.0,9.576525840304662e-05,-9.576525840304662e-05,0.7972249508500947,1.276752881632436,,
2018-01-04,10504.7998046875,59.868178653615956,-1,-1.0,0.0058985376343401175,-0.0058985376343401175,0.7925224894744705,1.2842838565544972,,
2018-01-05,10558.849609375,63.03839607134129,-1,-1.0,0.005145248428569005,-0.005145248428569005,0.7884447643808964,1.2908918160492708,,
2018-01-08,10623.599609375,66.45688298636092,-1,-1.0,0.006132296831134809,-0.006132296831134809,0.7836097870507586,1.2988079478421677,,
2018-01-09,10637.0,67.13434931822198,-1,-1.0,0.0012613794869653638,-0.0012613794869653638,0.7826213577395874,1.3004462375450834,,
2018-01-10,10632.2001953125,66.61537061247509,-1,-1.0,-0.0004512366915013777,0.0004512366915013777,0.7829745052117523,1.2998594284873781,,
2018-01-11,10651.2001953125,67.6804566450267,-1,-1.0,0.0017870242895141608,-0.0017870242895141608,0.7815753107528686,1.302182308859039,,
2018-01-12,10681.25,69.34615305857895,-1,-1.0,0.00282125996474325,-0.00282125996474325,0.7793702836192097,1.3058561036738199,,
2018-01-15,10741.5498046875,72.4181002493711,-1,-1.0,0.005645388385020489,-0.005645388385020489,0.7749704356724356,1.3132281685540081,,
2018-01-16,10700.4501953125,67.45610340541708,-1,-1.0,-0.003826227138756466,0.003826227138756466,0.7779356485851393,1.3082034592961074,,
2018-01-17,10788.5498046875,71.9006423853279,-1,-1.0,0.008233261943837888,-0.008233261943837888,0.7715307006148885,1.318974241052327,,
2018-01-18,10817.0,73.17472419930908,-1,-1.0,0.002637073177355065,-0.002637073177355065,0.769496117698791,1.3224524726450284,,
2018-01-19,10894.7001953125,76.33117590454785,-1,-1.0,0.007183155709762357,-0.007183155709762357,0.7639687072673029,1.331951854674798,,
2018-01-22,10966.2001953125,78.80290012805504,-1,-1.0,0.006562824007838586,-0.006562824007838586,0.7589549150940117,1.3406932202839428,,
2018-01-23,11083.7001953125,82.10937581007875,-1,-1.0,0.010714741469905364,-0.010714741469905364,0.7508229093914653,1.35505840152974,,
2018-01-24,11086.0,82.16800670870612,-1,-1.0,0.00020749430668232094,-0.00020749430668232094,0.75066711791244,1.3553395684332794,,
2018-01-25,11069.650390625,80.15686401759194,-1,-1.0,-0.001474797886974577,0.001474797886974577,0.7517742001917587,1.353340716501621,,
2018-01-29,11130.400390625,81.92695298930441,-1,-1.0,0.005487978197707966,-0.005487978197707966,0.747648479771507,1.3607678208478522,,
2018-01-30,11049.650390625,72.65007609739675,-1,-1.0,-0.0072549052294663685,0.0072549052294663685,0.7530725986372039,1.3508955792682935,,
2018-01-31,11027.7001953125,70.31914667605866,-1,-1.0,-0.001986505865481769,0.001986505865481769,0.7545685817715303,1.3482120172764236,,
2018-02-01,11016.900390625,69.14368688114587,-1,-1.0,-0.000979334267002474,0.000979334267002474,0.7553075566404627,1.3468916670487203,,
2018-02-02,10760.599609375,48.446366925707856,-1,-1.0,-0.023264327729431322,0.023264327729431322,0.7728792791746624,1.3155571378904587,,
2018-02-05,10666.5498046875,43.32176248651132,-1,-1.0,-0.00874020111347329,0.00874020111347329,0.7796343995110853,1.3040589039290307,,
2018-02-06,10498.25,35.98603022595498,-1,-1.0,-0.015778279553294694,0.015778279553294694,0.7919356890159363,1.2834830979888754,,
2018-02-07,10476.7001953125,35.16493859006516,-1,-1.0,-0.0020527044686019513,0.0020527044686019513,0.7935612989436247,1.2808484864982586,,
2018-02-08,10576.849609375,41.809956109470264,-1,-1.0,0.009559251691416026,-0.009559251691416026,0.7859754467544555,1.2930924395592647,,
2018-02-09,10454.9501953125,36.858210366404904,-1,-1.0,-0.011525115565078292,0.011525115565078292,0.7950339046096145,1.278189399757015,,
2018-02-12,10539.75,42.00402781678613,-1,-1.0,0.008110971654893273,-0.008110971654893273,0.7885854071446469,1.2885567577480292,,
2018-02-14,10500.900390625,40.380406794016764,-1,-1.0,-0.0036860086221209842,0.0036860086221209842,0.7914921397546607,1.2838071264288777,,
2018-02-15,10545.5,43.09958842775335,-1,-1.0,0.004247217640005241,-0.004247217640005241,0.7881305003767692,1.289259734702611,,
2018-02-16,10452.2998046875,39.0876084256489,-1,-1.0,-0.00883791146104973,0.00883791146104973,0.795095927958852,1.2778653713170127,,
2018-02-19,10378.400390625,36.20943940940358,-1,-1.0,-0.0070701582851038225,0.0070701582851038225,0.8007173820213626,1.2688306608747484,,
2018-02-20,10360.400390625,35.52330879223541,-1,-1.0,-0.001734371321447492,0.001734371321447492,0.8021061232853249,1.2666300373647539,,
2018-02-21,10397.4501953125,38.122371512014844,-1,-1.0,0.003576097765586983,-0.003576097765586983,0.7992377133700806,1.2711596302111994,,
2018-02-22,10382.7001953125,37.47471734498843,-1,-1.0,-0.0014186170381128571,0.0014186170381128571,0.8003715256077697,1.2693563415016205,,
2018-02-23,10491.0498046875,44.88226764775306,-1,-1.0,0.010435590678416817,-0.010435590678416817,0.792019175975867,1.2826028247065842,,
2018-02-26,10582.599609375,50.24593984704226,-1,-1.0,0.008726467454819975,-0.008726467454819975,0.7851076464131203,1.2937954165138463,,
2018-02-27,10554.2998046875,48.669285274969106,-1,-1.0,-0.0026741826897078713,0.0026741826897078713,0.7872071676907155,1.2903355712069817,,
2018-02-28,10492.849609375,45.342208927204595,-1,-1.0,-0.005822290104475547,0.005822290104475547,0.7917905161933334,1.2828228631792906,,
2018-03-01,10458.349609375,43.54250239230484,-1,-1.0,-0.0032879533476946055,0.0032879533476946055,0.7943938864717242,1.2786050014518011,,
2018-03-05,10358.849609375,38.763760339662994,-1,-1.0,-0.009513929416818057,0.009513929416818057,0.8019516938367679,1.2664404437159982,,
2018-03-06,10249.25,34.29850768112637,-1,-1.0,-0.010580287725753812,0.010580287725753812,0.8104365734997167,1.2530411394339516,,
2018-03-07,10154.2001953125,30.966962883869343,-1,-1.0,-0.00927383024977435,0.00927383024977435,0.8179524247105618,1.2414206486108572,,
2018-03-08,10242.650390625,37.09071282075825,-1,-1.0,0.008710700361544088,-0.008710700361544088,0.8108274862289097,1.25223429190354,,
2018-03-09,10226.849609375,36.46835367910562,-1,-1.0,-0.001542645765246653,0.001542645765246653,0.8120783058168863,1.2503025379760384,,
2018-03-12,10421.400390625,48.031046033017404,-1,-1.0,0.019023530088059015,-0.019023530088059015,0.7966297097323188,1.2740877059264022,,
2018-03-13,10426.849609375,48.31478639802264,-1,-1.0,0.0005228873803659884,-0.0005228873803659884,0.7962131621102752,1.2747539103093106,,
2018-03-14,10410.900390625,47.49738254447335,-1,-1.0,-0.001529629691374823,0.001529629691374823,0.7974310734037023,1.2728040088789054,,
2018-03-15,10360.150390625,44.89463311977839,-1,-1.0,-0.004874698450260895,0.004874698450260895,0.8013183094214131,1.2665994731493375,,
2018-03-16,10195.150390625,37.66755577352469,-1,-1.0,-0.01592640973139836,0.01592640973139836,0.8140804331425301,1.246427090974388,,
2018-03-19,10094.25,34.0570436431628,-1,-1.0,-0.009896900659531527,0.009896900659531527,0.8221373063182101,1.2340913258756656,,
2018-03-20,10124.349609375,36.02697437317303,-1,-1.0,0.002981856935879268,-0.002981856935879268,0.81968581048912,1.2377712096552365,,
2018-03-21,10155.25,38.07226729274724,-1,-1.0,0.003052086486265315,-0.003052086486265315,0.8171840585039427,1.2415489944373135,,
2018-03-22,10114.75,36.428372102818535,-1,-1.0,-0.003988084980675044,0.003988084980675044,0.8204430579741093,1.2365975915398257,,
2018-03-23,9998.0498046875,32.12411854780484,-1,-1.0,-0.011537625281148767,0.011537625281148767,0.8299090225415344,1.2223301919050682,,
2018-03-26,10130.650390625,40.69814648181151,-1,-1.0,0.013262645068574441,-0.013262645068574441,0.8189022337363585,1.2385415233969077,,
2018-03-27,10184.150390625,43.78364348292515,-1,-1.0,0.005281003483202706,-0.005281003483202706,0.8145776081875943,1.245082265496058,,
2018-03-28,10113.7001953125,40.7750438351496,-1,-1.0,-0.006917631084606968,0.006917631084606968,0.8202125555708175,1.2364692457133697,,
2018-04-02,10211.7998046875,46.30770679553818,-1,-1.0,0.009699675438319622,-0.009699675438319622,0.8122567599913458,1.2484625960862532,,
2018-04-03,10245.0,48.07561169584227,-1,-1.0,0.0032511600254110373,-0.0032511600254110373,0.8096159832828921,1.2525215477718696,,
2018-04-04,10128.400390625,42.75158409593495,-1,-1.0,-0.011381123413860439,0.011381123413860439,0.8188303227064687,1.2382664454581584,,
2018-04-05,10325.150390625,52.342297444038124,-1,-1.0,0.019425574859986305,-0.019425574859986305,0.8029240729751075,1.262320482991015,,
2018-04-06,10331.599609375,52.622477253664705,-1,-1.0,0.0006246125727966678,-0.0006246125727966678,0.8024225565041261,1.26310894423559,,
2018-04-09,10379.349609375,54.74392141270467,-1,-1.0,0.004621743176794313,-0.004621743176794313,0.7987139655286973,1.2689467093801587,,
2018-04-10,10402.25,55.76688684892161,-1,-1.0,0.002206341580816895,-0.002206341580816895,0.7969517296953722,1.271746439268905,,
2018-04-11,10417.150390625,56.456564539474925,-1,-1.0,0.0014324199692374862,-0.0014324199692374862,0.7958101601232382,1.2735681142643205,,
2018-04-12,10458.650390625,58.401954726616545,-1,-1.0,0.003983815001590951,-0.003983815001590951,0.7926397996689208,1.2786417740234746,,
2018-04-13,10480.599609375,59.4342390004699,-1,-1.0,0.002098666456015641,-0.002098666456015641,0.7909763131096528,1.281325216623878,,
2018-04-16,10528.349609375,61.66309702912219,-1,-1.0,0.004556037037927396,-0.004556037037927396,0.7873725957310019,1.2871629817684467,,
2018-04-17,10548.7001953125,62.60609725803105,-1,-1.0,0.001932932196645476,-0.001932932196645476,0.7858506578899571,1.289650980538237,,
2018-04-18,10526.2001953125,60.82468305518428,-1,-1.0,-0.002132964212026689,0.002132964212026689,0.787526849219234,1.2869002011507438,,
2018-04-19,10565.2998046875,62.80531486377596,-1,-1.0,0.0037145036812440413,-0.0037145036812440413,0.7846015778387306,1.2916803966853119,,
2018-04-20,10564.0498046875,62.69618223801211,-1,-1.0,-0.00011831183431687542,0.00011831183431687542,0.7846944054906126,1.291527575608229,,
2018-04-23,10584.7001953125,63.81482602275111,-1,-1.0,0.0019547797489403163,-0.0019547797489403163,0.7831605007576529,1.2940522275582258,,
2018-04-24,10614.349609375,65.4182840626401,-1,-1.0,0.0028011576629851653,-0.0028011576629851653,0.7809667447196083,1.2976770718717536,,
2018-04-25,10570.5498046875,61.11022582834054,-1,-1.0,-0.00412647089076601,0.00412647089076601,0.78418938125835,1.2923222452090604,,
2018-04-26,10617.7998046875,63.87408313541307,-1,-1.0,0.0044699661676110836,-0.0044699661676110836,0.7806840812551253,1.298098881922796,,
2018-04-27,10692.2998046875,67.76416118520136,-1,-1.0,0.007016519558704637,-0.007016519558704637,0.7752063961298294,1.30720701811694,,
2018-04-30,10739.349609375,69.96389101365325,-1,-1.0,0.004400344691688707,-0.004400344691688707,0.7717952207796565,1.312959179580049,,
2018-05-02,10718.0498046875,67.71124150549856,-1,-1.0,-0.0019833421447520427,0.0019833421447520427,0.773325954768147,1.3103551323048488,,
2018-05-03,10679.650390625,63.72759443711875,-1,-1.0,-0.003582686660562606,0.003582686660562606,0.7760965393505617,1.3056605404517405,,
2018-05-04,10618.25,57.86527695768596,-1,-1.0,-0.0057492884485150775,0.0057492884485150775,0.7805585422191824,1.2981539213888393,,
2018-05-07,10715.5,63.57988310241939,-1,-1.0,0.00915875968262192,-0.00915875968262192,0.7734095941127792,1.310043401185893,,
2018-05-08,10717.7998046875,63.705248020564824,-1,-1.0,0.00021462411343375898,-0.00021462411343375898,0.7732436017643216,1.3103245680894322,,
2018-05-09,10741.7001953125,65.05160626335929,-1,-1.0,0.0022299717349214543,-0.0022299717349214543,0.7715192903881783,1.3132465548398449,,
2018-05-10,10716.5498046875,62.42729272460892,-1,-1.0,-0.0023413789407356056,0.0023413789407356056,0.7733257094070645,1.3101717470123493,,
2018-05-11,10806.5,67.48026337017686,-1,-1.0,0.00839357787271755,-0.00839357787271755,0.7668347398441817,1.3211687755975319,,
2018-05-14,10806.599609375,67.48547813162412,-1,-1.0,9.217542682682378e-06,-9.217542682682378e-06,0.7668276715122366,1.321180953527112,,
2018-05-15,10801.849609375,66.93427198928524,-1,-1.0,-0.0004395462191344457,0.0004395462191344457,0.7671647277159775,1.3206002334341966,,
2018-05-16,10741.099609375,60.16579810820718,-1,-1.0,-0.005624036826737067,0.005624036826737067,0.771479290396826,1.3131731290879651,,
2018-05-17,10682.7001953125,54.46415684541507,-1,-1.0,-0.005437005165795927,0.005437005165795927,0.775673827284018,1.3060334000015295,,
2018-05-18,10596.400390625,47.32671512666196,-1,-1.0,-0.008078463600931896,0.008078463600931896,0.7819400800639275,1.2954826567180158,,
2018-05-21,10516.7001953125,41.86958063102054,-1,-1.0,-0.007521440524559053,0.007521440524559053,0.7878213958698973,1.2857387609649134,,
2018-05-22,10536.7001953125,43.62625190494552,-1,-1.0,0.0019017372016476575,-0.0019017372016476575,0.7863231666131175,1.2881838981982408,,
2018-05-23,10430.349609375,37.19031882605293,-1,-1.0,-0.010093348388598211,0.010093348388598211,0.7942598002797696,1.2751818093251435,,
2018-05-24,10513.849609375,44.15611144108186,-1,-1.0,0.008005484296034426,-0.008005484296034426,0.7879013659216585,1.2853902572742846,,
2018-05-25,10605.150390625,50.6065075925297,-1,-1.0,0.00868385840031305,-0.00868385840031305,0.7810593420265816,1.2965524042575964,,
2018-05-28,10688.650390625,55.65176930248376,-1,-1.0,0.007873532851907061,-0.007873532851907061,0.7749096456378464,1.3067608522067378,,
2018-05-29,10633.2998046875,51.869548630380926,-1,-1.0,-0.005178444790938985,0.005178444790938985,0.7789224724557481,1.2999938632786248,,
2018-05-30,10614.349609375,50.60158111826107,-1,-1.0,-0.0017821556488181178,0.0017821556488181178,0.7803106335400266,1.2976770718717539,,
2018-05-31,10736.150390625,57.75047083986187,-1,-1.0,0.011475105468772284,-0.011475105468772284,0.7713564867217503,1.3125680531358899,,
2018-06-01,10696.2001953125,54.941916259675025,-1,-1.0,-0.0037210912532843476,0.0037210912532843476,0.7742267745976548,1.3076838676340254,,
2018-06-04,10628.5,50.46315951441724,-1,-1.0,-0.006329368754912523,0.006329368754912523,0.7791271413540097,1.2994070542209195,,
2018-06-05,10593.150390625,48.25137532073497,-1,-1.0,-0.003325926459519235,0.003325926459519235,0.7817184609287685,1.2950853219176002,,
2018-06-06,10684.650390625,53.88550602141799,-1,-1.0,0.0086376570355291,-0.0086376570355291,0.7749662449649242,1.3062718247600722,,
2018-06-07,10768.349609375,58.35237616504911,-1,-1.0,0.007833594520176401,-0.007833594520176401,0.7688954736350453,1.3165046285683735,,
2018-06-08,10767.650390625,58.30156929169409,-1,-1.0,-6.493276828523076e-05,6.493276828523076e-05,0.7689454001466705,1.3164191442783801,,
2018-06-11,10786.9501953125,59.35355779367999,-1,-1.0,0.0017923877528847054,-0.0017923877528847054,0.7675671518288105,1.3187786778302477,,
2018-06-12,10842.849609375,62.318767459703224,-1,-1.0,0.005182133323169635,-0.005182133323169635,0.763589516513548,1.3256127647625173,,
2018-06-13,10856.7001953125,63.03826740331494,-1,-1.0,0.0012773935299743577,-0.0012773935299743577,0.7626141122055974,1.3273060939314765,,
2018-06-14,10808.0498046875,58.79182284066907,-1,-1.0,-0.0044811397339686865,0.0044811397339686865,0.7660314926054871,1.3213582498548213,,
2018-06-15,10817.7001953125,59.37640132688462,-1,-1.0,0.000892889170515776,-0.000892889170515776,0.7653475113814656,1.3225380763264885,,
2018-06-18,10799.849609375,57.744615396891966,-1,-1.0,-0.00165012762557748,0.00165012762557748,0.7666104324531631,1.320355719710864,,
2018-06-19,10710.4501953125,50.29040981801156,-1,-1.0,-0.008277838793689818,0.008277838793689818,0.7729563100305711,1.3094260279127712,,
2018-06-20,10772.0498046875,54.63582118115738,-1,-1.0,0.005751355755517995,-0.005751355755517995,0.7685107633081129,1.3169570028348323,,
2018-06-21,10741.099609375,52.16826404496168,-1,-1.0,-0.0028731945983977436,0.0028731945983977436,0.7707188442820603,1.3131731290879651,,
2018-06-22,10821.849609375,57.55449826297758,-1,-1.0,0.007517852262492797,-0.007517852262492797,0.7649246938748285,1.3230453706675238,,
2018-06-25,10762.4501953125,52.840789931663714,-1,-1.0,-0.005488841206131911,0.005488841206131911,0.7691232440541567,1.3157833847194218,,
2018-06-26,10769.150390625,53.30534858786358,-1,-1.0,0.0006225529680423669,-0.0006225529680423669,0.7686444240957804,1.3166025295708796,,
2018-06-27,10671.400390625,46.160991544183176,-1,-1.0,-0.009076853461448153,0.009076853461448153,0.7756212968972569,1.3046519213429928,,
2018-06-28,10589.099609375,41.15914275104809,-1,-1.0,-0.007712275637441368,0.007712275637441368,0.7816031021291984,1.2945900861146782,,
2018-06-29,10714.2998046875,50.029738428919124,-1,-1.0,0.011823497741172861,-0.011823497741172861,0.77236181961668,1.3098966690735998,,
2018-07-02,10657.2998046875,46.58634265141853,-1,-1.0,-0.005319993003655044,0.005319993003655044,0.776470779093331,1.3029280279586173,,
2018-07-03,10699.900390625,49.389972553900606,-1,-1.0,0.003997315147197256,-0.003997315147197256,0.7733669806867052,1.308136241900484,,
2018-07-04,10769.900390625,53.69126014686232,-1,-1.0,0.006542116977213297,-0.006542116977213297,0.7683075234327384,1.3166942222171292,,
2018-07-05,10749.75,52.31296768955128,-1,-1.0,-0.0018709913642785958,0.0018709913642785958,0.7697450201741913,1.3142306986979655,,
2018-07-06,10772.650390625,53.76557215273121,-1,-1.0,0.0021303184376380013,-0.0021303184376380013,0.7681052181654342,1.3170304285867116,,
2018-07-09,10852.900390625,58.53253137616011,-1,-1.0,0.007449420253147654,-0.007449420253147654,0.7623832795966842,1.3268415417354371,,
2018-07-10,10947.25,63.32077119615436,-1,-1.0,0.008693492612951825,-0.008693492612951825,0.7557555061872724,1.3383764288770716,,
2018-07-11,10948.2998046875,63.37145172757334,-1,-1.0,9.589665783638068e-05,-9.589665783638068e-05,0.7556830317600876,1.338504774703528,,
2018-07-12,11023.2001953125,66.88690257123838,-1,-1.0,0.006841280560560881,-0.006841280560560881,0.7505131921249616,1.347661861398925,,
2018-07-13,11018.900390625,66.49237035866166,-1,-1.0,-0.0003900686380828855,0.0003900686380828855,0.750805943783677,1.347136180772053,,
2018-07-16,10936.849609375,59.30379921833068,-1,-1.0,-0.0074463674542162295,0.0074463674542162295,0.7563967207278999,1.3371049097591547,,
2018-07-17,11008.0498046875,63.0380914075436,-1,-1.0,0.006510119262449043,-0.006510119262449043,0.7514724878662359,1.345809622188093,,
2018-07-18,10980.4501953125,60.71247129881144,-1,-1.0,-0.002507220612614547,0.002507220612614547,0.7533565951776268,1.342435380562688,,
2018-07-19,10957.099609375,58.738072227611454,-1,-1.0,-0.0021265599790679657,0.0021265599790679657,0.7549586531628985,1.3395806112078985,,
2018-07-20,11010.2001953125,61.78184974146082,-1,-1.0,0.00484622644956767,-0.00484622644956767,0.7512999525696105,1.3460725221972623,,
2018-07-23,11084.75,65.61665564005116,-1,-1.0,0.006770976309698584,-0.006770976309698584,0.7462129183892839,1.355186747356196,,
2018-07-24,11134.2998046875,67.92064006001888,-1,-1.0,0.00447008770495505,-0.00447008770495505,0.7428772811975134,1.361244550973471,,
2018-07-25,11132.0,67.69390708147552,-1,-1.0,-0.0002065513528324292,0.0002065513528324292,0.7430307235049333,1.3609633840699316,,
2018-07-26,11167.2998046875,69.38332456644902,-1,-1.0,0.0031710209025781477,-0.0031710209025781477,0.7406745575494413,1.3652790274084607,,
2018-07-27,11278.349609375,73.99122083636186,-1,-1.0,0.009944194803553685,-0.009944194803553685,0.7333091454631337,1.3788556280182167,,
2018-07-30,11319.5498046875,75.46648758090434,-1,-1.0,0.0036530340643325943,-0.0036530340643325943,0.7306303421750703,1.383892634597164,,
2018-07-31,11356.5,76.7407209707746,-1,-1.0,0.0032642813495284972,-0.0032642813495284972,0.7282453591757085,1.3884100495140295,,
2018-08-01,11346.2001953125,75.56259147376466,-1,-1.0,-0.0009069523785937283,0.0009069523785937283,0.7289058430364129,1.3871508277171594,,
2018-08-02,11244.7001953125,64.9762995628967,-1,-1.0,-0.008945726168478219,0.008945726168478219,0.7354264351108204,1.3747417562580238,,
2018-08-03,11360.7998046875,70.13103717183355,-1,-1.0,0.010324829240302646,-0.010324829240302646,0.7278332827494967,1.3889357301409015,,
2018-08-06,11387.099609375,71.16630169520344,-1,-1.0,0.0023149606664707445,-0.0023149606664707445,0.7261483773281833,1.3921510617244335,,
2018-08-07,11389.4501953125,71.26217404972243,-1,-1.0,0.00020642534254866618,-0.00020642534254866618,0.7259984819006522,1.3924384369842295,,
2018-08-08,11450.0,73.6890668372608,-1,-1.0,0.005316306199962151,-0.005316306199962151,0.7221388516701607,1.3998410660798344,,
2018-08-09,11470.7001953125,74.48244832677216,-1,-1.0,0.001807877319869089,-0.001807877319869089,0.7208333132184299,1.4023718069946214,,
2018-08-10,11429.5,69.96066981007485,-1,-1.0,-0.003591776841080363,0.003591776841080363,0.7234223856191272,1.397334800415674,,
2018-08-13,11355.75,62.63088350169657,-1,-1.0,-0.006452600726191027,0.006452600726191027,0.7280903414299159,1.38831835686778,,
2018-08-14,11435.099609375,66.67625665053296,-1,-1.0,0.006987615029830696,-0.006987615029830696,0.7230027264170656,1.3980193910844192,,
2018-08-16,11385.0498046875,62.10912583319814,-1,-1.0,-0.004376857779749166,0.004376857779749166,0.726167206524964,1.391900459036311,,
